mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,label,filepath
-706.96063,38.517376,7.4742975,-0.73880875,-1.1730747,0.89712095,2.9302416,-6.6018367,0.2062086,-3.3040652,-0.9291647,-3.3150737,-2.112995,162.44041,74.727974,14.788254,8.460834,14.2608,8.407631,8.86039,15.5359745,6.66478,8.731654,2.676138,9.75532,5.0893836,no,C:\Projects\Audio_ML project\data\raw\no\cd7f8c1b_nohash_2.wav
-740.1673,47.314587,-6.877738,-3.4670842,-6.7167215,-2.6035573,1.3986843,-10.791214,-7.4776907,-4.2481556,0.26682562,1.1199927,-4.218426,187.03627,72.18245,19.631065,14.894111,15.681749,8.003992,10.195154,18.551077,11.421219,8.373279,5.870046,10.028431,12.667269,go,C:\Projects\Audio_ML project\data\raw\go\1942abd7_nohash_0.wav
-576.3744,69.59865,0.70998406,6.621368,-2.667107,10.017371,1.4671282,-0.7000735,-1.4312896,3.5284119,-0.5611707,-1.816282,-9.3256235,189.81653,61.076073,14.548043,26.681316,26.95651,14.949152,7.3726163,6.80328,10.666964,10.102366,7.826092,9.541161,15.171519,up,C:\Projects\Audio_ML project\data\raw\up\471a0925_nohash_4.wav
-622.0061,35.058014,-14.90422,12.042845,-14.7129545,0.46165612,3.9536283,0.6009619,-4.800562,4.789377,1.5319297,1.750075,0.07239293,199.87593,57.970585,27.996141,18.986595,27.388708,3.9668407,7.071485,5.716319,10.832002,10.202277,4.70635,4.3528576,5.422457,up,C:\Projects\Audio_ML project\data\raw\up\e55a2b20_nohash_1.wav
-549.8428,90.50669,16.016624,26.721544,-5.3813496,21.277187,5.047415,15.729096,-3.5780141,5.1351123,2.6717622,10.395192,3.3484437,141.17691,38.916317,15.081182,14.907019,29.702412,10.257074,6.6187663,8.452101,8.50369,6.7497993,7.4440074,8.11263,7.050549,up,C:\Projects\Audio_ML project\data\raw\up\cc554de3_nohash_3.wav
-628.3167,25.443146,-8.942358,-1.0425786,-9.045176,-0.31386283,-4.161842,-3.278309,0.12549597,4.10505,-3.4417527,-4.328001,-1.0136003,183.53625,47.322075,18.39525,4.89671,17.816298,4.845699,8.907368,6.983105,2.5560248,8.007952,7.2079473,8.532018,3.93002,up,C:\Projects\Audio_ML project\data\raw\up\2ce7534c_nohash_3.wav
-455.56958,41.08782,-9.755973,42.50795,-18.808296,37.89663,-6.8727503,-3.628365,9.921275,10.305365,3.150353,9.198834,-11.946598,99.529236,48.40435,20.336811,16.671764,18.014261,13.655035,15.044968,12.774575,9.518819,9.305696,7.814331,8.641019,10.729309,stop,C:\Projects\Audio_ML project\data\raw\stop\5af0ca83_nohash_0.wav
-666.7562,167.44904,35.692303,36.89944,24.96181,24.332525,7.963497,16.724052,6.8070126,15.356132,5.351111,15.826949,0.6307341,91.86497,40.333645,34.238384,16.216387,17.081186,14.153443,12.1212,10.683571,12.147178,8.875624,7.5789275,6.845205,11.741567,go,C:\Projects\Audio_ML project\data\raw\go\1fd85ee4_nohash_0.wav
-732.26385,122.08264,-17.103132,12.019277,21.964352,25.051899,4.307406,18.603472,14.086021,17.828806,13.205788,22.697304,10.609872,57.555397,24.449297,14.346868,14.828607,16.25055,7.745734,7.1084,10.330455,7.0575404,5.138737,8.582939,7.293997,8.391378,no,C:\Projects\Audio_ML project\data\raw\no\aeb99b1c_nohash_2.wav
-610.3246,60.303146,-10.800125,13.622512,-9.388841,0.43251443,1.7849424,-2.2397916,-6.2089367,5.184285,1.1274363,0.37689343,-2.4619749,237.02277,76.9117,24.805313,19.113422,20.878492,4.7007155,8.187151,11.291525,10.628087,10.1813,5.7073946,5.7938585,5.7915616,no,C:\Projects\Audio_ML project\data\raw\no\68dd409e_nohash_0.wav
-701.12885,41.550632,-7.667597,2.6675057,-3.6446412,4.868471,-0.8694516,1.8439181,-0.51714504,-2.6617446,-8.47248,0.34044263,-6.093295,197.51418,53.765327,26.35795,15.164052,9.730906,11.088997,10.245141,9.261691,4.4643407,9.114037,12.806164,4.6460376,8.612138,no,C:\Projects\Audio_ML project\data\raw\no\fafe8101_nohash_0.wav
-809.2677,45.54466,-23.041492,-8.031852,-7.5359435,4.263419,-1.1762064,-2.1212008,-5.8436723,-3.167001,-9.604372,-4.414443,-9.891899,184.17345,70.73713,37.766277,14.4732685,11.651515,10.216856,10.325703,7.113986,9.435974,5.6433935,14.639373,7.6453357,15.988793,stop,C:\Projects\Audio_ML project\data\raw\stop\9f63152b_nohash_0.wav
-742.0961,23.324791,-21.539074,-4.6090665,-10.549133,0.24419476,-1.1213101,-2.8746574,-7.686105,-1.8469002,-8.263066,-5.4861536,-9.251264,218.13043,41.939903,46.34665,15.153847,20.02102,6.891791,12.206694,9.186447,12.59772,5.6632175,11.029866,10.940321,12.363072,stop,C:\Projects\Audio_ML project\data\raw\stop\5ac04a92_nohash_0.wav
-624.4116,42.72292,4.974862,12.064908,-12.892437,0.86026716,-7.5837793,-9.399857,-9.426791,-1.0342454,-0.60342747,-4.116337,3.1967397,151.73315,62.065464,26.070786,25.78232,30.022383,8.711291,15.113288,14.906858,15.5951,7.1258407,10.349639,9.600181,8.195127,no,C:\Projects\Audio_ML project\data\raw\no\28ce0c58_nohash_1.wav
-677.86786,136.14912,37.815926,32.985283,11.770313,7.4314437,4.8852644,1.5699116,-1.768482,20.931591,6.675002,13.899442,5.4624596,102.32664,15.108937,19.838745,15.348417,10.571271,17.389906,9.551883,19.157473,14.426097,14.813252,8.487628,6.5020785,6.287133,no,C:\Projects\Audio_ML project\data\raw\no\43691f67_nohash_0.wav
-614.10065,38.684658,-12.662885,3.1817317,-24.40527,-1.4645319,-5.854616,-13.851022,-0.013633183,-1.2472708,6.6715627,-3.2003212,-2.8123581,219.93599,56.7435,34.160084,28.01249,34.602745,12.725489,13.484635,18.794847,8.942086,10.693781,15.258012,5.3616896,5.079421,go,C:\Projects\Audio_ML project\data\raw\go\7ff4fc72_nohash_0.wav
-569.59766,81.00342,32.56886,-2.513433,37.89405,40.03912,-13.159867,27.204311,5.865031,18.85018,2.819361,12.422619,-0.74181896,126.49216,39.76991,32.45602,27.580738,12.709907,10.573262,16.897825,11.179873,11.037901,8.988445,9.156925,6.314319,14.120496,stop,C:\Projects\Audio_ML project\data\raw\stop\43fc47a7_nohash_0.wav
-820.0997,27.928694,0.46836925,-1.333685,-8.805169,2.3647559,0.6626531,-1.355215,-0.72700304,-3.7554004,-2.5927682,1.339247,-3.164683,156.6549,60.18053,9.003184,5.987936,21.658104,6.5689473,5.1490192,4.995562,1.9269867,8.795735,6.5318174,5.517125,8.705791,up,C:\Projects\Audio_ML project\data\raw\up\01bb6a2a_nohash_2.wav
-649.89496,79.66587,8.8201,16.342943,-14.2698345,1.277969,-6.277495,8.094885,-4.6469197,2.5860684,-10.090487,4.5403786,-3.8698716,174.83075,44.353844,11.99258,10.549213,11.80762,6.3995476,6.963386,6.7879868,7.5168333,7.968869,7.3092704,6.5703945,5.469354,go,C:\Projects\Audio_ML project\data\raw\go\f9ebdba0_nohash_0.wav
-455.31177,118.57732,4.498865,20.006561,-8.976566,-6.2653866,-4.550188,9.452816,-2.0519176,-1.0365227,-1.2166239,-11.196988,-1.4548659,130.30177,67.645035,27.578962,24.582815,26.273664,19.964052,13.793763,13.140028,13.892516,11.8148,11.519534,15.993851,9.245832,no,C:\Projects\Audio_ML project\data\raw\no\56eb74ae_nohash_0.wav
-609.7432,58.363388,-21.06667,-5.6527596,-16.337337,7.56641,-4.0970187,-15.300048,-0.5701396,-3.1375382,-6.2451596,-3.7172663,-7.4727774,180.1985,81.01251,35.336266,15.426289,26.416553,12.359339,17.122171,23.807066,8.865399,6.874717,10.010386,6.216986,11.184786,stop,C:\Projects\Audio_ML project\data\raw\stop\e62056e2_nohash_0.wav
-481.22348,35.09017,-12.440463,-13.053868,-10.588114,2.9018204,0.22585085,0.11916706,0.38077322,3.3455439,-7.5832634,-6.6935034,-2.3386197,182.43787,57.395084,24.420162,25.877308,17.420908,7.30003,6.9321656,6.3219333,4.3146687,8.586342,12.412479,11.652503,5.938111,up,C:\Projects\Audio_ML project\data\raw\up\19b05529_nohash_2.wav
-566.8013,33.619015,2.1659079,-9.865701,-16.525747,-7.478077,-8.641677,-14.604995,-6.684345,-0.55236673,-16.09248,7.231137,-6.4329543,178.54228,48.931286,25.654482,31.735456,25.945486,11.916854,17.266346,20.814552,9.491691,7.504828,21.701735,14.123473,15.657525,no,C:\Projects\Audio_ML project\data\raw\no\17c94b23_nohash_1.wav
-690.4468,123.949,-20.79341,17.410448,4.0593004,-24.973137,-11.417835,2.9041905,-4.938374,-0.49238473,-7.935481,2.6268427,4.417468,43.194202,18.700787,29.728302,23.074923,14.223661,17.45675,13.370393,16.396746,10.834596,13.86304,10.495965,8.318007,12.067902,go,C:\Projects\Audio_ML project\data\raw\go\b97c9f77_nohash_1.wav
-673.7935,74.090546,-10.362115,-8.834497,-6.2291503,-6.3552322,-12.072093,-10.526785,-0.0051158722,-4.630186,-6.943117,-1.6951963,-0.74147654,154.68443,100.612404,37.460033,23.423948,14.777016,13.413543,24.325771,17.236826,10.603607,9.601544,10.6736555,5.9762707,5.6625915,go,C:\Projects\Audio_ML project\data\raw\go\48bdc11c_nohash_0.wav
-847.82086,60.539776,-9.571721,2.2842302,-11.052206,7.235155,-11.472091,3.586198,-7.407542,0.21692573,-11.440161,-0.17910609,-5.283807,203.46457,67.22557,26.601187,20.76503,18.994604,12.776293,17.535122,6.9330735,10.437611,8.192713,14.305724,7.1726565,9.516879,no,C:\Projects\Audio_ML project\data\raw\no\61a0d340_nohash_0.wav
-887.8432,52.470917,6.9328322,-6.4397483,-9.822609,-2.9190443,-4.9395237,-5.00783,-5.4848247,-1.4165473,-0.18441164,-2.3262367,-2.7811222,136.59033,93.409386,18.417103,17.89151,17.339962,7.1057997,10.1088915,9.7518215,10.112518,6.2409854,4.3037105,7.2151017,5.935097,up,C:\Projects\Audio_ML project\data\raw\up\712e4d58_nohash_4.wav
-619.73303,18.491703,14.21825,5.461208,-6.938118,5.2497063,-13.599373,10.331478,-9.5874,1.521334,-4.5362296,0.5622222,-1.5742657,263.35306,52.02419,19.89372,25.144659,10.970301,12.174068,14.963954,12.261183,12.446864,6.2442017,6.822278,4.896867,6.0886865,yes,C:\Projects\Audio_ML project\data\raw\yes\750e3e75_nohash_0.wav
-606.85706,27.378,-19.707098,-7.008246,-12.787633,5.2081614,-4.694115,-6.070446,2.3699856,-2.5027986,-7.882333,-2.0374534,1.8747383,159.92809,49.807907,40.117268,17.68796,24.269163,13.216459,10.399025,13.652589,6.518467,8.363007,16.642065,7.663069,6.2933927,up,C:\Projects\Audio_ML project\data\raw\up\92b0a735_nohash_1.wav
-589.92633,16.437632,33.573475,14.814508,-5.3835306,1.5786524,-11.278953,2.4645202,-10.255373,0.3131996,-5.4888167,-1.9504418,-3.0572963,182.90096,62.09252,37.58379,26.839888,15.47815,17.859497,12.969488,11.912528,18.878887,9.3947935,8.543359,5.7798843,6.6202393,yes,C:\Projects\Audio_ML project\data\raw\yes\b9f46737_nohash_4.wav
-569.12177,18.184168,-13.166645,20.409094,-16.058453,1.2861718,1.2136728,14.7275915,-7.680603,9.922951,-1.6369774,5.973646,-6.950418,254.36772,45.667538,38.029152,21.613834,22.635643,9.614952,9.655303,17.170696,11.118437,12.231642,8.076018,9.412414,13.391466,stop,C:\Projects\Audio_ML project\data\raw\stop\e55a2b20_nohash_0.wav
-630.82196,-1.6741866,5.408991,9.288053,-40.9231,2.3707871,-26.96856,16.026894,-8.0980625,-2.9407942,-3.3778794,-8.17611,-2.546444,156.77328,66.71413,49.285816,35.193462,45.63501,33.040802,27.201864,26.346142,11.020348,17.352024,12.26606,17.941278,8.654843,yes,C:\Projects\Audio_ML project\data\raw\yes\e269bac0_nohash_1.wav
-521.64594,56.673565,5.5079646,-3.7221203,-7.7678785,1.9324667,-21.08493,2.793179,-13.019348,14.7415085,-7.63929,6.517196,-19.598164,131.47588,69.7587,35.505074,21.728226,17.72216,17.74728,19.282394,15.421769,15.167335,18.916782,17.402473,9.423772,15.668442,stop,C:\Projects\Audio_ML project\data\raw\stop\7195ffa6_nohash_0.wav
-534.8949,104.57815,18.418442,17.001787,7.0212445,4.4488325,-6.884267,7.168264,1.0248733,4.41865,-5.483628,10.377421,2.5902994,176.94704,76.39153,45.38789,32.86305,23.305475,24.304468,27.729385,15.941141,15.4627905,20.244555,19.391161,8.970502,13.781458,no,C:\Projects\Audio_ML project\data\raw\no\e77d88fc_nohash_1.wav
-777.32245,51.9414,-10.806234,-3.613444,-10.882531,1.9558555,-9.1955,-4.9634852,0.250574,-2.7774804,-10.119311,-2.791536,-1.8960941,191.25801,77.70047,34.132942,11.498486,22.0151,7.1170754,19.507507,9.665529,4.100667,6.4664364,16.661873,7.164406,5.3832116,go,C:\Projects\Audio_ML project\data\raw\go\cd911ace_nohash_1.wav
-536.9955,52.858223,-22.109638,34.88757,-21.512762,10.107199,-21.09374,-5.211,-28.913485,2.033563,-26.019634,0.23937424,1.1110406,96.82101,42.330875,26.574432,19.920826,21.558609,21.3825,16.615965,19.895164,17.943563,15.752355,11.771533,11.041106,17.08895,no,C:\Projects\Audio_ML project\data\raw\no\9a7c1f83_nohash_2.wav
-597.6254,15.170726,21.585236,11.240921,-20.706915,-1.5087867,-22.701101,7.705315,-6.691434,-5.871436,-10.978787,-1.606546,-9.618784,184.21526,84.33537,48.60408,34.3593,34.61385,37.448975,26.145452,12.048721,17.678566,13.179966,16.50718,13.326039,11.559191,yes,C:\Projects\Audio_ML project\data\raw\yes\1b755c65_nohash_0.wav
-445.2349,26.609606,4.1084576,59.09971,-7.598078,41.269535,-18.76394,-2.9172084,9.447971,8.085073,-3.0441244,9.892257,-8.0994005,82.565445,48.402718,19.707954,15.005041,12.206376,15.758164,18.896664,9.3435335,8.266728,10.86702,8.96049,6.9525094,7.3346124,yes,C:\Projects\Audio_ML project\data\raw\yes\5af0ca83_nohash_0.wav
-551.3317,53.969234,49.292274,20.841255,29.239456,31.216599,-5.0645523,25.706594,3.6102245,14.151797,2.9691472,11.879728,3.0637133,102.35866,39.641624,20.662027,21.022972,15.914296,17.375156,9.352132,9.921049,8.341513,9.128938,8.980762,8.097404,8.165372,yes,C:\Projects\Audio_ML project\data\raw\yes\43fc47a7_nohash_0.wav
-593.41046,75.440414,9.736981,-5.8265877,-4.4144588,-1.2310166,-3.2877967,-9.200048,-6.1194005,-2.7309284,-2.361128,1.9022127,2.2716525,135.5179,110.248634,25.809853,22.671873,14.712352,6.437166,8.019294,14.914558,11.55137,8.4872675,8.227831,7.2412596,6.5505486,no,C:\Projects\Audio_ML project\data\raw\no\b8872c20_nohash_2.wav
-899.9873,22.558474,7.0245156,13.399124,-3.0051494,7.8571143,-6.054603,7.9391885,-3.5894668,6.407291,-4.6131268,5.5907855,-5.660056,7.497748,15.828395,7.549354,7.6300898,7.3678856,7.136729,9.449119,7.9928455,7.057501,6.781642,7.0734982,7.018101,6.9459543,no,C:\Projects\Audio_ML project\data\raw\no\712e4d58_nohash_4.wav
-665.0906,51.71379,-8.347502,-0.31425267,-3.673751,-0.036672503,-6.4566283,-0.554014,-3.957018,1.562332,-5.101384,-3.3032062,-4.272953,207.79082,61.994854,22.196089,11.089856,8.845656,12.245103,14.363856,6.1207085,8.335306,5.7531614,7.7930574,8.520328,8.447786,go,C:\Projects\Audio_ML project\data\raw\go\fafe8101_nohash_0.wav
-583.40497,56.750835,-1.4511458,1.9036413,-22.522326,2.6046395,-9.333558,-14.645254,-4.169298,-7.6914515,-5.4640102,1.5403101,-7.910223,191.83005,59.784348,26.777472,22.93102,33.44755,9.543916,15.646734,16.705027,7.9523125,12.410683,9.117519,10.832841,12.231738,go,C:\Projects\Audio_ML project\data\raw\go\71e6ab20_nohash_1.wav
-546.98,44.260998,-12.752409,-0.52365464,-3.7214196,8.281126,-1.1629428,3.89193,-2.5423818,6.4953675,-7.687868,0.27404952,-2.1209066,208.83691,56.46777,51.354774,13.913932,22.088148,14.584016,10.162183,9.359828,9.154538,8.999345,14.601905,7.6213236,7.623661,stop,C:\Projects\Audio_ML project\data\raw\stop\3ca784ec_nohash_3.wav
-653.7094,7.0300417,-19.703835,22.33717,-12.205204,-8.822585,-22.610826,1.7328116,-7.5030065,10.456528,-8.331616,10.920423,-8.990422,222.88417,57.742855,33.515537,41.436394,17.099178,17.47223,22.594059,10.621385,11.322127,14.249533,12.774629,10.768662,11.810937,yes,C:\Projects\Audio_ML project\data\raw\yes\f804cbb3_nohash_1.wav
-736.13007,18.471134,-4.9165816,0.72676146,-5.5276256,4.663729,-12.478331,9.429427,-6.0386496,6.3769274,-19.126532,6.8398123,-3.2914648,198.99069,43.354546,36.9225,19.280006,20.402641,7.0006995,16.16812,15.244488,11.175825,12.120773,20.515366,11.349341,6.4785447,yes,C:\Projects\Audio_ML project\data\raw\yes\94e6864f_nohash_0.wav
-688.9971,5.3311,-9.278621,-8.779296,-8.022639,6.1857038,-6.9028535,-0.24730416,-7.5898566,5.44627,-10.255065,-0.46541288,-3.4158304,175.53717,47.147495,59.11593,17.098572,15.710123,10.309962,14.542248,12.807257,10.0759115,7.5203147,13.387085,10.20681,6.242061,stop,C:\Projects\Audio_ML project\data\raw\stop\6f689791_nohash_2.wav
-822.99536,43.272198,-13.3526945,5.3507433,-12.429062,4.4238186,2.8801181,-4.861218,0.26618972,3.9291184,6.742206,-0.5832511,-0.5102712,203.51654,67.73105,24.756845,11.518221,20.917545,7.963589,5.255636,8.970725,2.8584323,7.798058,10.699838,4.2229295,2.2769895,up,C:\Projects\Audio_ML project\data\raw\up\d7529c0c_nohash_2.wav
-608.64764,69.10358,-9.657478,-2.0120368,-11.275905,-1.5044473,-1.1132313,-5.006606,-5.4388022,-4.3952436,-6.7158237,-6.354967,-4.669032,185.2784,92.33475,33.202343,11.792529,23.159344,10.947721,8.285253,13.874031,10.052729,10.407281,12.084375,9.836469,7.799126,go,C:\Projects\Audio_ML project\data\raw\go\c245d3d7_nohash_1.wav
-772.2697,90.268196,11.287814,14.271004,-11.546365,-12.243756,10.404873,-4.8681674,-11.343081,-0.9526115,-8.806966,-3.59027,-1.9420805,160.80818,106.75982,29.352942,21.72463,18.285772,16.299997,14.61096,11.850492,14.890038,10.114962,11.544187,6.555177,5.130314,no,C:\Projects\Audio_ML project\data\raw\no\cb2929ce_nohash_4.wav
-738.83435,39.28469,3.6901965,18.819115,-11.1237135,-11.848594,-23.503365,-7.837943,-5.37464,-4.693861,-5.2500854,-2.3882213,-4.527189,174.78036,100.71425,31.41916,31.523012,14.944459,28.399792,31.996534,15.740114,11.47309,18.570147,8.307455,6.510658,7.4505553,yes,C:\Projects\Audio_ML project\data\raw\yes\712e4d58_nohash_4.wav
-692.7002,43.516457,-2.0998807,1.625986,-5.4575524,5.1553626,-1.1548932,0.90243995,-2.1014178,13.084243,-0.663749,-3.3020973,-1.1299443,193.85316,67.43878,8.813587,6.787911,12.9619255,9.131899,5.3047748,4.497023,8.126445,21.42185,5.240248,6.5536814,3.3725097,up,C:\Projects\Audio_ML project\data\raw\up\f9bdf10e_nohash_2.wav
-521.3332,83.18231,-22.487486,-11.006607,-15.224743,0.7861361,-4.753665,-2.097499,-11.03255,2.234339,-9.989196,-2.1049402,-11.70879,206.46132,70.68086,28.407637,18.985804,20.370564,10.489682,13.872625,9.698981,13.55052,10.354457,16.597725,8.521984,13.0280695,up,C:\Projects\Audio_ML project\data\raw\up\28e47b1a_nohash_3.wav
-625.60693,27.700518,3.9621785,-10.869143,-12.317661,1.4776771,-11.214152,5.2044535,-5.475409,-4.0883293,-5.4474425,-5.993631,-12.19978,173.80394,100.32543,51.86999,23.664509,20.587404,28.840736,21.056719,9.717072,8.601335,8.66726,10.979068,13.558523,16.59581,stop,C:\Projects\Audio_ML project\data\raw\stop\1b755c65_nohash_0.wav
-847.14655,34.78541,-13.952013,9.817782,-16.809338,1.2184756,-6.2076464,7.9491143,-0.06871664,3.9917092,-5.4414434,-2.867879,0.6182829,216.50163,52.21912,26.506813,15.68578,28.134377,9.517353,13.9748535,12.822325,9.112958,8.374569,11.992502,8.643673,4.94945,stop,C:\Projects\Audio_ML project\data\raw\stop\e07dd7d4_nohash_1.wav
-456.24625,102.89275,6.0359745,26.935253,14.0357485,26.416542,8.380753,20.070093,5.9580126,17.831635,-1.3726974,13.153409,2.4124343,135.80597,45.608868,41.278404,20.67117,11.693875,8.21945,10.924021,10.013667,9.392484,7.583891,14.085566,7.871289,10.829212,stop,C:\Projects\Audio_ML project\data\raw\stop\8ff44869_nohash_1.wav
-818.9977,29.81149,-1.9957457,-4.846211,-4.6489587,-1.2542042,-7.2150354,0.094272554,1.8243554,4.6911626,-6.694484,4.036012,-5.2814846,161.01256,55.934357,5.530122,12.7649765,10.750927,5.131693,15.189778,3.9728744,4.9825344,9.046544,16.118742,7.871616,10.731889,up,C:\Projects\Audio_ML project\data\raw\up\1a6eca98_nohash_0.wav
-657.59973,26.751696,-3.6843827,8.4285965,-15.819293,3.7697113,-9.323122,8.647612,-5.080772,0.20520002,-6.069896,-1.713939,-1.2480161,191.75795,41.95318,21.934793,22.355486,32.328243,11.439628,16.677107,17.9199,9.70465,3.7837214,11.723692,8.219461,6.65287,yes,C:\Projects\Audio_ML project\data\raw\yes\09bcdc9d_nohash_0.wav
-670.44617,44.99958,-18.242048,-16.427246,-10.664754,12.688707,-7.826729,5.2625647,-12.554732,4.4523697,-11.3336315,-2.959117,-2.2678072,181.2372,91.00031,52.194813,19.409224,14.301766,15.63176,21.838514,22.672094,16.481253,9.601964,16.56336,8.849163,10.268872,stop,C:\Projects\Audio_ML project\data\raw\stop\9735764a_nohash_0.wav
-764.6369,33.154823,-16.77436,-5.7449565,-6.2442393,3.2816288,-4.191072,-3.143441,3.1706693,-3.346433,-7.6911526,-0.33772773,-2.537416,153.92029,62.86493,34.989372,12.736622,13.914105,7.036579,9.287532,8.563475,6.823826,9.030799,14.93223,3.24045,6.4695168,up,C:\Projects\Audio_ML project\data\raw\up\66cbe2b3_nohash_2.wav
-618.43585,76.22821,-9.763707,5.4622684,-24.098133,-17.827753,-8.507401,-13.917466,-4.6403227,-5.02902,-12.476885,-4.7361727,-5.9091253,179.58208,76.68199,42.000072,19.400766,33.669933,19.316936,21.152552,16.276087,14.07462,11.480775,13.311964,8.906501,8.551747,no,C:\Projects\Audio_ML project\data\raw\no\01d22d03_nohash_1.wav
-566.59485,66.12538,1.1747543,27.016882,0.27646098,4.488581,8.268445,5.432689,2.487108,4.390059,-4.3884096,1.4803218,-6.224049,164.1744,73.39599,14.743691,28.981499,16.509888,16.68981,14.202889,12.545976,10.132414,7.544762,8.327378,10.605992,10.341882,stop,C:\Projects\Audio_ML project\data\raw\stop\471a0925_nohash_4.wav
-710.3579,125.45314,36.385582,31.710587,8.018007,17.62855,6.524535,5.701283,2.1576178,16.308527,9.6278715,14.941679,3.7157063,83.70999,19.323505,18.239975,12.737875,21.671637,8.083966,9.6877985,11.730243,8.062286,7.6035147,7.7372284,6.3746605,8.469836,up,C:\Projects\Audio_ML project\data\raw\up\43691f67_nohash_0.wav
-610.9895,26.257887,4.625002,1.7488883,-11.246497,-0.6223446,-6.505747,1.7618067,-2.7756217,-5.346778,-5.6320524,4.1578856,-6.3184543,200.16972,78.722496,34.09083,12.380875,18.604486,11.952702,13.706678,8.323347,6.746,10.720345,10.234943,10.948464,12.326359,stop,C:\Projects\Audio_ML project\data\raw\stop\28e47b1a_nohash_3.wav
-544.2245,161.91667,29.092358,21.717329,3.750898,-14.673441,5.7935896,-0.97853917,-12.020087,0.20066158,-6.71176,-12.567904,-0.8411903,158.21263,87.51391,41.316452,24.505598,20.970448,21.400581,9.84283,10.694842,10.55956,10.451985,9.12228,15.236743,6.759647,no,C:\Projects\Audio_ML project\data\raw\no\b97c9f77_nohash_1.wav
-660.7018,20.969511,4.3215446,6.788732,-2.6774108,1.4355776,0.8429834,4.2039905,-1.147629,0.7769655,-5.135439,2.5814164,-3.1910472,209.05487,41.966103,26.304407,17.122316,18.568367,9.146626,6.0778666,10.336325,5.6410184,9.505994,8.937157,8.0266695,5.935733,yes,C:\Projects\Audio_ML project\data\raw\yes\fafe8101_nohash_0.wav
-643.9046,35.93668,0.831845,-0.66856974,-5.948629,5.200461,0.75692636,1.722435,-0.15399165,0.17910476,-1.4806423,0.49350053,-7.9745917,230.9934,74.604485,36.75256,12.794153,10.917333,17.423035,12.655731,13.691663,8.611157,4.4312167,6.743634,6.413559,10.412304,stop,C:\Projects\Audio_ML project\data\raw\stop\f33660af_nohash_0.wav
-718.20123,54.92705,4.9650235,11.238741,-1.5929257,13.769058,-2.4633484,9.912081,-2.1423213,8.71907,-3.0979483,4.5779285,-1.9721138,180.90886,51.630867,26.897652,20.213589,15.344437,12.991138,8.931622,10.194618,5.23646,8.54047,6.8869696,9.851762,5.467785,stop,C:\Projects\Audio_ML project\data\raw\stop\31e686d2_nohash_0.wav
-710.55164,15.006066,-1.8093523,-0.055183288,-11.622133,-11.498225,-5.1915483,0.067823805,-7.783468,3.6431897,-16.049803,0.42206022,-3.4158025,204.09634,28.183538,37.632156,26.483767,20.547533,18.735693,9.292267,11.573852,17.435728,11.395289,22.13349,8.634363,11.15609,yes,C:\Projects\Audio_ML project\data\raw\yes\b00dff7e_nohash_0.wav
-710.8615,19.362564,13.758439,12.585152,-3.4161427,11.138016,-19.906662,7.969888,-11.61905,2.5599394,-15.180748,1.2122599,-8.999072,203.96985,63.747284,39.559296,41.929237,15.915788,16.236195,22.870428,16.869583,11.923589,11.999318,14.909641,7.623369,10.510384,yes,C:\Projects\Audio_ML project\data\raw\yes\86402da1_nohash_1.wav
-526.5673,28.048231,17.065516,10.921927,6.2996864,-14.867527,-4.9719954,-3.2080305,-11.436762,-4.5087643,-3.883432,0.92738247,-1.5408831,196.24652,45.209217,28.180641,24.451195,21.50227,16.433226,11.991314,11.460735,13.120748,8.47876,7.3136263,7.712976,7.5566864,yes,C:\Projects\Audio_ML project\data\raw\yes\56eb74ae_nohash_0.wav
-523.88043,64.822945,6.113897,16.17582,-3.8742979,-4.627035,5.508983,-1.7007416,-3.5975683,4.203161,-2.946806,1.9502157,0.7146178,194.6806,78.24839,26.666903,23.61763,21.207777,10.364894,9.385362,10.559647,11.136092,7.466882,7.513312,5.4186115,6.4486537,stop,C:\Projects\Audio_ML project\data\raw\stop\b97c9f77_nohash_1.wav
-662.30975,83.11832,-18.56236,-3.385254,6.211986,-9.406641,-4.1106634,-3.6657007,-1.530584,4.4542933,-2.2167077,2.4536264,-0.00037208435,169.74167,93.59577,38.956543,12.82589,14.613993,20.193542,9.23132,9.419009,5.506249,11.022906,6.4461727,4.863691,5.3715425,go,C:\Projects\Audio_ML project\data\raw\go\4fd4d073_nohash_0.wav
-482.45786,53.336224,-12.557567,-2.4048452,-13.761764,-0.98566085,-7.4456196,-7.898924,-7.5899444,8.643519,-4.665793,0.6303604,-4.5465064,220.31499,60.106415,28.445877,9.791255,16.035112,8.99448,10.065163,14.345489,10.84277,11.85821,6.4062705,4.3953896,6.6520896,stop,C:\Projects\Audio_ML project\data\raw\stop\01b4757a_nohash_0.wav
